,市值,成本,手续费,收益,收益率,日期
99,11757.4,11512.720000000001,3.5200000000000005,1.0212530140574945,0.021253014057494468,20180806
100,11884.699999999999,11512.720000000001,3.5200000000000005,1.0323103489010415,0.032310348901041452,20180807
101,11702.9,11512.720000000001,3.5200000000000005,1.0165191197214904,0.016519119721490449,20180808
102,11759.200000000001,11512.720000000001,3.5200000000000005,1.0214093628612526,0.021409362861252612,20180809
103,12102.599999999999,11856.82,3.6200000000000001,1.0207289981630825,0.02072899816308249,20180810
104,12060.200000000001,11856.82,3.6200000000000001,1.0171529971779956,0.017152997177995566,20180813
105,12075.0,11856.82,3.6200000000000001,1.0184012239369409,0.01840122393694088,20180814
106,11995.599999999999,11856.82,3.6200000000000001,1.01170465605449,0.011704656054490004,20180815
107,11864.799999999999,11856.82,3.6200000000000001,1.0006730303740801,0.00067303037408006361,20180816
108,11786.200000000001,11856.82,3.6200000000000001,0.99404393420832915,-0.0059560657916708504,20180817
109,11820.6,11856.82,3.6200000000000001,0.99694521802641856,-0.0030547819735814441,20180820
110,12223.699999999999,12194.920000000002,3.7200000000000006,1.0023599990815846,0.0023599990815845739,20180821
111,12207.900000000001,12194.920000000002,3.7200000000000006,1.0010643776260935,0.0010643776260934601,20180822
112,12290.700000000001,12194.920000000002,3.7200000000000006,1.0078540900637314,0.0078540900637313893,20180823
113,12302.4,12194.920000000002,3.7200000000000006,1.0088135059516583,0.008813505951658307,20180824
114,12490.299999999999,12194.920000000002,3.7200000000000006,1.0242215611090517,0.024221561109051715,20180827
115,12530.700000000001,12194.920000000002,3.7200000000000006,1.0275344159699284,0.02753441596992845,20180828
116,12512.6,12194.920000000002,3.7200000000000006,1.0260501913911693,0.026050191391169264,20180829
117,12536.0,12194.920000000002,3.7200000000000006,1.0279690231670235,0.027969023167023543,20180830
118,12469.0,12194.920000000002,3.7200000000000006,1.0224749321848767,0.022474932184876728,20180831
119,12460.099999999999,12194.920000000002,3.7200000000000006,1.0217451200991885,0.021745120099188497,20180903
120,12562.5,12194.920000000002,3.7200000000000006,1.0301420591524995,0.030142059152499456,20180904
121,12707.6,12535.220000000001,3.8200000000000003,1.0137516533415447,0.013751653341544712,20180905
122,12552.799999999999,12535.220000000001,3.8200000000000003,1.0014024484612156,0.0014024484612156218,20180906
123,12548.4,12535.220000000001,3.8200000000000003,1.001051437469785,0.0010514374697849771,20180907
124,13151.6,13196.820000000002,4.0200000000000005,0.99657341692922985,-0.0034265830707701506,20180910
125,13153.799999999999,13196.820000000002,4.0200000000000005,0.99674012375708676,-0.00325987624291324,20180911
126,13167.0,13196.820000000002,4.0200000000000005,0.99774036472422889,-0.0022596352757711102,20180912
127,13184.6,13196.820000000002,4.0200000000000005,0.99907401934708506,-0.00092598065291493725,20180913
128,13255.0,13196.820000000002,4.0200000000000005,1.0044086378385095,0.0044086378385095326,20180914
129,13158.200000000001,13196.820000000002,4.0200000000000005,0.99707353741280091,-0.0029264625871990857,20180917
130,13217.6,13196.820000000002,4.0200000000000005,1.0015746217649402,0.001574621764940165,20180918
131,13367.200000000001,13196.820000000002,4.0200000000000005,1.0129106860592172,0.012910686059217191,20180919
132,14027.400000000001,13872.220000000001,4.2200000000000006,1.0111863854523646,0.011186385452364611,20180920
133,14345.6,13872.220000000001,4.2200000000000006,1.0341243146374552,0.034124314637455244,20180921
134,14237.400000000001,13872.220000000001,4.2200000000000006,1.0263245536763401,0.026324553676340123,20180925
135,14366.000000000002,13872.220000000001,4.2200000000000006,1.0355948795506416,0.035594879550641556,20180926
136,14319.0,13872.220000000001,4.2200000000000006,1.0322068133290849,0.032206813329084927,20180927
137,14478.0,13872.220000000001,4.2200000000000006,1.0436685692700951,0.043668569270095103,20180928
138,14241.900000000001,14209.320000000003,4.3200000000000012,1.0022928613051152,0.0022928613051151903,20181008
139,14255.0,14209.320000000003,4.3200000000000012,1.0032147914185898,0.0032147914185898241,20181009
140,14272.0,14209.320000000003,4.3200000000000012,1.0044111892757708,0.0044111892757707771,20181010
141,14091.799999999999,14841.310000000001,4.5100000000000007,0.94949839333589814,-0.050501606664101861,20181011
142,14369.900000000001,14841.310000000001,4.5100000000000007,0.96823663140248406,-0.03176336859751594,20181012
143,14223.200000000001,14841.310000000001,4.5100000000000007,0.95835205921849209,-0.041647940781507908,20181015
144,14175.299999999999,14841.310000000001,4.5100000000000007,0.95512458132065148,-0.044875418679348522,20181016
145,14398.6,14841.310000000001,4.5100000000000007,0.97017042296131539,-0.029829577038684607,20181017
146,14148.0,14841.310000000001,4.5100000000000007,0.95328512105737284,-0.046714878942627158,20181018
147,14317.299999999999,14841.310000000001,4.5100000000000007,0.96469246986957335,-0.035307530130426645,20181019
148,15079.800000000003,15168.910000000003,4.6100000000000012,0.9941254842964985,-0.0058745157035015039,20181022
149,14668.799999999999,15168.910000000003,4.6100000000000012,0.96703059085985721,-0.032969409140142791,20181023
150,14718.0,15168.910000000003,4.6100000000000012,0.9702740671544624,-0.029725932845537595,20181024
